A.1	Q0	1381373	94	0.41627473	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2414898	101	0.4158892	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1572115	109	0.41574383	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2241643	124	0.4153513	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2646109	126	0.4152766	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1735218	138	0.41477036	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	850529	139	0.41477	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2448334	147	0.41458336	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	519297	152	0.41449952	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	80243	182	0.07068691	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1439564	196	0.053331643	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1874766	226	0.05049517	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	845957	229	0.0497953	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2010625	290	0.037469212	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	621523	310	0.03635757	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	999677	367	0.033658016	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	850759	369	0.033530716	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2766876	376	0.033240966	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2465924	407	0.031279832	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1948449	422	0.030766923	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1707457	433	0.030392062	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1981826	446	0.029373735	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	845977	486	0.028068159	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2483333	509	0.027530156	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2077832	521	0.027384194	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	621517	566	0.026460387	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	533046	573	0.02633145	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	850058	574	0.026327593	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2818524	607	0.025999442	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1624784	621	0.025848001	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1707501	625	0.025813412	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2140140	642	0.02566442	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1808903	646	0.025617193	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1546097	649	0.025546249	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	940583	669	0.025303574	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2221732	712	0.02491389	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1146068	735	0.024703296	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2976095	743	0.02465156	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	2255851	769	0.024405386	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	890910	779	0.024364572	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	299062	814	0.02414854	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	993003	827	0.024071807	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1240536	878	0.023828669	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.1	Q0	1317851	886	0.023809062	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2457720	1	0.820521	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	778057	2	0.8198713	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1898723	3	0.8152751	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	94908	4	0.814142	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2658705	5	0.8092545	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2299925	6	0.8090595	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1116672	7	0.8043122	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2792590	8	0.8037454	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2312696	9	0.8032311	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2491995	10	0.8028306	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2625555	11	0.8027128	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	813005	12	0.8027023	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	253436	13	0.80236113	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	253437	14	0.80223453	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	981246	15	0.8021151	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	69471	16	0.47382304	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	69535	17	0.47381768	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	457168	18	0.47373837	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	36435	19	0.45933145	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	103673	20	0.4581573	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	69482	21	0.44550383	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1625681	22	0.4453557	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	103882	23	0.44524515	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1319303	24	0.4451237	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1127118	25	0.4450943	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	59653	26	0.44500953	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2644166	27	0.4449934	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1791074	28	0.4448005	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	61347	29	0.44475147	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1026105	30	0.44461578	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2453561	31	0.44458514	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	233660	32	0.44447103	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	28998	33	0.4444451	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	851651	34	0.4417561	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2078194	35	0.44150025	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2118495	36	0.44087115	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2644168	37	0.44036934	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1884275	38	0.4397665	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	424450	39	0.4325933	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	447044	40	0.43229774	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1328636	41	0.43128213	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	866050	42	0.4303125	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	142409	43	0.4299322	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	1121892	44	0.4297294	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	946976	45	0.42954865	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	70335	46	0.42849034	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2760281	47	0.42763048	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	424212	48	0.42644566	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2053501	49	0.42516673	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2865367	50	0.4251619	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2647997	51	0.42516	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2810918	54	0.42488077	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2760256	55	0.4247991	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2341631	70	0.41884357	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2561497	75	0.41861236	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
A.3	Q0	2648092	80	0.4184524	task1-topics-slt-st0et1000-keywords_wiki_tag_ff1000-alpha0.5-tangent-L_index-IC100,keywords_wiki_tag_ff,1000
